,File,Duration
11139,812205003479094.wav,53.04
11140,812205003493608.wav,442.02
11141,812205003482763.wav,39.6
11142,812205003476157.wav,117.24
11143,812205003478365.wav,974.64
11144,812205003462483.wav,57.42
11145,812205003464092.wav,323.58
11146,812205003496983.wav,130.44
11147,812205003491418.wav,56.04
11148,812205003495715.wav,295.92
11149,812205003476330.wav,93.36
11150,812205003482293.wav,47.46
11151,812205003482303.wav,51.06
11152,812205003475911.wav,86.1
11153,812205003470942.wav,89.64
11154,812205003477195.wav,36.96
11155,812205003487112.wav,143.94
11156,812205003492250.wav,43.02
11157,812205003469560.wav,131.76
11158,812205003482690.wav,60.84
11159,812205003476214.wav,412.74
11160,812205003476479.wav,87.12
11161,812205003463076.wav,118.44
11162,812205003477356.wav,70.56
11163,812205003467795.wav,130.2
11164,812205003485310.wav,94.14
11165,812205003496815.wav,34.98
11166,812205003482009.wav,36.78
11167,812205003464979.wav,45.36
11168,812205003490511.wav,179.88
11169,812205003474125.wav,340.62
11170,812205003470414.wav,30.48
11171,812205003480510.wav,44.04
11172,812205003494330.wav,74.16
11173,812205003480344.wav,282.78
11174,812205003488375.wav,44.7
11175,812205003493191.wav,38.88
11176,812205003480466.wav,47.82
11177,812205003496735.wav,235.38
11178,812205003485154.wav,96.9
11179,812205003465925.wav,88.14
11180,812205003466378.wav,219.72
11181,812205003485126.wav,119.58
11182,812205003463983.wav,270.66
11183,812205003492489.wav,30.18
11184,812205003474954.wav,390.96
11185,812205003477146.wav,225.42
11186,812205003467434.wav,53.16
11187,812205003470543.wav,69.9
11188,812205003483261.wav,56.94
11189,812205003470095.wav,144.78
11190,812205003462097.wav,39.3
11191,812205003471843.wav,252.96
11192,812205003487558.wav,62.34
11193,812205003463320.wav,47.94
11194,812205003462920.wav,74.94
11195,812205003469266.wav,53.52
11196,812205003495113.wav,57.24
11197,812205003492958.wav,349.62
11198,812205003480702.wav,34.14
11199,812205003494221.wav,321.78
11200,812205003476050.wav,392.64
11201,812205003479340.wav,68.16
11202,812205003472538.wav,232.02
11203,812205003467459.wav,32.58
11204,812205003488136.wav,51.36
11205,812205003475737.wav,79.86
11206,812205003483264.wav,69.72
11207,812205003483592.wav,75.12
11208,812205003485446.wav,1101.9
11209,812205003485720.wav,463.92
11210,812205003477039.wav,261.0
11211,812205003487725.wav,122.16
11212,812205003468117.wav,36.06
11213,812205003467682.wav,46.68
11214,812205003492754.wav,341.7
11215,812205003467062.wav,404.28
11216,812205003493199.wav,43.56
11217,812205003491752.wav,59.76
11218,812205003468083.wav,69.0
11219,812205003486290.wav,35.04
11220,812205003467756.wav,99.78
11221,812205003480041.wav,64.86
11222,812205003480904.wav,30.0
11223,812205003495742.wav,34.92
11224,812205003489436.wav,37.68
11225,812205003478582.wav,56.22
11226,812205003478313.wav,471.96
11227,812205003493960.wav,378.78
11228,812205003488312.wav,40.02
11229,812205003483480.wav,93.9
11230,812205003476557.wav,288.9
11231,812205003463863.wav,48.0
11232,812205003488654.wav,679.8
11233,812205003497114.wav,45.48
11234,812205003495832.wav,155.22
11235,812205003496725.wav,94.8
11236,812205003489572.wav,144.6
11237,812205003470286.wav,379.02
11238,812205003466988.wav,33.42
11239,812205003470598.wav,147.48
11240,812205003495993.wav,134.94
11241,812205003464954.wav,165.24
11242,812205003484565.wav,154.44
11243,812205003496412.wav,594.84
11244,812205003486420.wav,554.7
11245,812205003464863.wav,342.72
11246,812205003467799.wav,158.34
11247,812205003497623.wav,181.5
11248,812205003493459.wav,72.36
11249,812205003483797.wav,65.94
11250,812205003462790.wav,59.64
11251,812205003472893.wav,96.54
11252,812205003495981.wav,100.38
11253,812205003468994.wav,102.06
11254,812205003484274.wav,273.24
11255,812205003463717.wav,50.4
11256,812205003468278.wav,56.16
11257,812205003476526.wav,344.7
11258,812205003480559.wav,77.16
11259,812205003466415.wav,494.04
11260,812205003484570.wav,67.08
11261,812205003476887.wav,249.42
11262,812205003489021.wav,49.74
11263,812205003462284.wav,481.68
11264,812205003488644.wav,88.74
11265,812205003466045.wav,335.22
11266,812205003494954.wav,42.78
11267,812205003482208.wav,86.82
11268,812205003466558.wav,60.66
11269,812205003490533.wav,91.08
11270,812205003462478.wav,81.18
11271,812205003470581.wav,34.5
11272,812205003495986.wav,31.32
11273,812205003473679.wav,113.4
11274,812205003480097.wav,54.06
11275,812205003483680.wav,42.24
11276,812205003485780.wav,453.6
11277,812205003461980.wav,153.24
11278,812205003486576.wav,52.2
11279,812205003481144.wav,487.08
11280,812205003478572.wav,258.12
11281,812205003477442.wav,272.1
11282,812205003487693.wav,152.88
11283,812205003486838.wav,278.4
11284,812205003496046.wav,346.44
11285,812205003463004.wav,55.8
11286,812205003474498.wav,56.94
11287,812205003466945.wav,112.98
11288,812205003479167.wav,417.48
11289,812205003466230.wav,332.4
11290,812205003494267.wav,30.12
11291,812205003497385.wav,955.68
11292,812205003496652.wav,87.36
11293,812205003478790.wav,30.36
11294,812205003476396.wav,141.54
11295,812205003495980.wav,104.46
11296,812205003462207.wav,238.26
11297,812205003497665.wav,99.84
11298,812205003484837.wav,140.58
11299,812205003476822.wav,80.88
11300,812205003494904.wav,94.8
11301,812205003482380.wav,98.28
11302,812205003474788.wav,97.68
11303,812205003480987.wav,42.06
11304,812205003478818.wav,192.66
11305,812205003488071.wav,174.36
11306,812205003488716.wav,63.9
11307,812205003490904.wav,238.44
11308,812205003465370.wav,346.5
11309,812205003474011.wav,204.9
11310,812205003496957.wav,45.0
11311,812205003463639.wav,63.66
11312,812205003462417.wav,48.54
11313,812205003479937.wav,376.56
11314,812205003487005.wav,197.04
11315,812205003469837.wav,72.84
11316,812205003481183.wav,104.34
11317,812205003487329.wav,36.36
11318,812205003472425.wav,66.42
11319,812205003479537.wav,1196.28
11320,812205003472795.wav,898.62
11321,812205003495821.wav,199.62
11322,812205003474149.wav,271.62
11323,812205003477139.wav,68.22
11324,812205003468729.wav,208.32
11325,812205003494502.wav,90.72
11326,812205003474591.wav,291.54
11327,812205003483078.wav,284.88
11328,812205003482160.wav,287.34
11329,812205003492072.wav,88.5
11330,812205003477752.wav,138.66
11331,812205003481018.wav,311.04
11332,812205003478743.wav,233.76
11333,812205003474539.wav,30.24
11334,812205003471618.wav,168.84
11335,812205003464679.wav,106.8
11336,812205003481961.wav,63.66
11337,812205003471932.wav,172.56
11338,812205003490907.wav,46.38
11339,812205003494489.wav,155.28
11340,812205003496496.wav,555.78
11341,812205003468345.wav,324.84
11342,812205003464102.wav,30.48
11343,812205003468531.wav,130.86
11344,812205003463764.wav,39.78
11345,812205003471753.wav,96.36
11346,812205003473537.wav,46.2
11347,812205003467992.wav,1099.14
11348,812205003478432.wav,411.12
11349,812205003497148.wav,108.06
11350,812205003477259.wav,35.82
11351,812205003465498.wav,63.9
11352,812205003476507.wav,82.08
11353,812205003480159.wav,37.32
11354,812205003467332.wav,51.6
11355,812205003470862.wav,193.02
11356,812205003475859.wav,31.08
11357,812205003462962.wav,62.52
11358,812205003469999.wav,1058.76
11359,812205003490159.wav,213.06
11360,812205003491638.wav,266.22
11361,812205003497264.wav,220.68
11362,812205003494945.wav,56.94
11363,812205003463856.wav,171.6
11364,812205003486746.wav,35.64
11365,812205003463440.wav,106.2
11366,812205003468510.wav,172.08
11367,812205003487815.wav,141.72
11368,812205003478316.wav,139.68
11369,812205003492571.wav,38.34
11370,812205003489388.wav,90.36
11371,812205003478182.wav,307.14
11372,812205003472794.wav,407.76
11373,812205003477970.wav,391.86
11374,812205003482957.wav,116.22
11375,812205003489664.wav,833.52
11376,812205003470136.wav,302.82
11377,812205003490067.wav,47.1
11378,812205003474227.wav,73.98
11379,812205003489153.wav,40.92
11380,812205003474218.wav,600.78
11381,812205003493898.wav,140.34
11382,812205003492860.wav,65.52
11383,812205003491841.wav,453.0
11384,812205003491340.wav,111.78
11385,812205003465590.wav,103.38
11386,812205003468506.wav,54.3
11387,812205003496119.wav,644.64
11388,812205003492064.wav,291.96
11389,812205003494326.wav,64.68
11390,812205003472974.wav,65.88
11391,812205003474303.wav,129.18
11392,812205003493193.wav,344.28
11393,812205003473013.wav,44.22
11394,812205003477066.wav,49.02
11395,812205003483674.wav,43.8
11396,812205003496380.wav,112.5
11397,812205003473324.wav,31.2
11398,812205003490444.wav,76.5
11399,812205003482899.wav,152.4
11400,812205003478326.wav,48.6
11401,812205003483931.wav,265.44
11402,812205003475148.wav,113.7
11403,812205003487913.wav,386.82
11404,812205003489244.wav,392.28
11405,812205003470549.wav,321.78
11406,812205003467314.wav,377.22
11407,812205003498086.wav,306.54
11408,812205003483750.wav,54.36
11409,812205003473998.wav,36.84
11410,812205003479830.wav,297.42
11411,812205003496421.wav,273.66
11412,812205003487262.wav,247.02
11413,812205003471848.wav,568.98
11414,812205003462690.wav,60.0
11415,812205003475505.wav,30.96
11416,812205003466470.wav,57.42
11417,812205003494125.wav,69.84
11418,812205003491612.wav,119.22
11419,812205003490773.wav,31.92
11420,812205003492104.wav,274.98
11421,812205003484498.wav,370.56
11422,812205003479255.wav,72.0
11423,812205003490940.wav,89.1
11424,812205003474673.wav,462.84
11425,812205003495304.wav,73.68
11426,812205003466486.wav,31.5
11427,812205003474392.wav,40.92
11428,812205003482650.wav,110.28
11429,812205003478266.wav,52.38
11430,812205003479601.wav,54.66
11431,812205003462353.wav,142.74
11432,812205003466085.wav,60.54
11433,812205003491722.wav,62.76
11434,812205003486986.wav,34.2
11435,812205003462833.wav,108.72
11436,812205003467940.wav,478.02
11437,812205003494539.wav,106.98
11438,812205003489278.wav,96.42
11439,812205003479948.wav,61.62
11440,812205003485689.wav,76.2
11441,812205003463033.wav,735.84
11442,812205003485995.wav,379.32
11443,812205003494605.wav,35.22
11444,812205003474309.wav,375.96
11445,812205003497158.wav,66.84
11446,812205003464903.wav,77.28
11447,812205003474699.wav,34.32
11448,812205003493698.wav,41.82
11449,812205003470879.wav,533.76
11450,812205003482238.wav,47.28
11451,812205003463847.wav,50.58
11452,812205003473810.wav,214.98
11453,812205003497238.wav,248.88
11454,812205003464707.wav,275.88
11455,812205003463571.wav,37.38
11456,812205003494200.wav,163.68
11457,812205003470616.wav,319.62
11458,812205003498136.wav,30.48
11459,812205003467055.wav,34.68
11460,812205003477607.wav,62.76
11461,812205003469642.wav,55.62
11462,812205003472099.wav,198.48
11463,812205003480755.wav,608.16
11464,812205003492228.wav,205.5
11465,812205003487544.wav,39.36
11466,812205003498218.wav,40.98
11467,812205003474023.wav,513.0
11468,812205003497443.wav,233.64
11469,812205003479023.wav,300.78
11470,812205003487323.wav,32.64
11471,812205003497819.wav,927.72
11472,812205003495791.wav,99.0
11473,812205003468686.wav,71.76
11474,812205003478917.wav,92.88
11475,812205003481887.wav,506.4
11476,812205003490528.wav,67.86
11477,812205003464012.wav,186.0
11478,812205003490989.wav,1071.3
11479,812205003475321.wav,1123.92
11480,812205003472829.wav,39.0
11481,812205003467501.wav,75.66
11482,812205003463572.wav,64.44
11483,812205003476812.wav,33.66
11484,812205003473216.wav,69.96
11485,812205003471397.wav,30.42
11486,812205003465486.wav,116.4
11487,812205003489274.wav,255.06
11488,812205003473232.wav,97.2
11489,812205003478446.wav,386.4
11490,812205003462585.wav,73.44
11491,812205003483328.wav,234.6
11492,812205003482506.wav,312.84
11493,812205003490543.wav,325.5
11494,812205003482177.wav,78.0
11495,812205003462222.wav,104.88
11496,812205003476407.wav,365.82
11497,812205003493045.wav,33.54
11498,812205003472653.wav,37.5
11499,812205003472834.wav,533.58
11500,812205003466016.wav,59.58
11501,812205003497350.wav,329.52
11502,812205003478788.wav,41.52
11503,812205003495457.wav,62.76
11504,812205003477817.wav,481.74
11505,812205003490993.wav,70.68
11506,812205003493125.wav,118.02
11507,812205003470790.wav,195.18
11508,812205003476369.wav,42.24
11509,812205003466866.wav,316.8
11510,812205003470729.wav,398.16
11511,812205003465419.wav,55.32
11512,812205003489566.wav,135.42
11513,812205003468927.wav,37.26
11514,812205003491650.wav,350.82
11515,812205003491922.wav,129.78
11516,812205003466214.wav,34.2
11517,812205003498011.wav,45.48
11518,812205003471758.wav,91.74
11519,812205003482408.wav,45.06
11520,812205003497847.wav,30.6
11521,812205003496008.wav,56.28
11522,812205003462600.wav,104.1
11523,812205003474344.wav,63.84
11524,812205003478885.wav,423.72
11525,812205003476331.wav,128.76
11526,812205003474237.wav,597.18
11527,812205003468926.wav,128.16
11528,812205003468188.wav,227.7
11529,812205003486057.wav,83.22
11530,812205003470198.wav,61.14
11531,812205003470266.wav,80.7
11532,812205003472496.wav,110.76
11533,812205003488967.wav,618.78
11534,812205003480217.wav,70.38
11535,812205003475811.wav,93.42
11536,812205003463456.wav,90.0
11537,812205003468224.wav,847.08
11538,812205003483775.wav,314.34
11539,812205003482512.wav,74.7
11540,812205003467772.wav,193.14
11541,812205003475991.wav,30.12
11542,812205003464371.wav,45.0
11543,812205003478817.wav,639.06
11544,812205003490337.wav,259.02
11545,812205003469046.wav,37.68
11546,812205003497952.wav,101.16
11547,812205003495872.wav,31.56
11548,812205003485659.wav,321.96
11549,812205003474156.wav,33.48
11550,812205003492717.wav,339.96
11551,812205003487779.wav,284.4
11552,812205003462127.wav,368.16
11553,812205003476091.wav,41.7
11554,812205003496129.wav,91.98
11555,812205003480313.wav,212.64
11556,812205003473790.wav,63.3
11557,812205003484420.wav,99.0
11558,812205003463927.wav,108.36
11559,812205003490870.wav,387.9
11560,812205003462853.wav,52.92
11561,812205003481452.wav,483.48
11562,812205003484878.wav,739.62
11563,812205003496992.wav,133.98
11564,812205003487571.wav,126.66
11565,812205003470661.wav,52.32
11566,812205003494611.wav,62.64
11567,812205003474596.wav,78.42
11568,812205003485234.wav,337.14
11569,812205003484218.wav,482.22
11570,812205003472935.wav,529.8
11571,812205003489655.wav,679.86
11572,812205003485476.wav,148.14
11573,812205003467966.wav,184.62
11574,812205003479647.wav,658.56
11575,812205003466029.wav,913.02
11576,812205003486416.wav,36.96
11577,812205003494103.wav,377.1
11578,812205003463973.wav,45.84
11579,812205003474330.wav,51.12
11580,812205003467350.wav,128.76
11581,812205003494905.wav,114.12
11582,812205003473229.wav,33.48
11583,812205003474341.wav,846.12
11584,812205003498217.wav,50.82
11585,812205003479669.wav,88.26
11586,812205003464666.wav,54.06
11587,812205003494426.wav,37.8
11588,812205003484306.wav,58.38
11589,812205003472703.wav,337.14
11590,812205003486596.wav,119.16
11591,812205003464107.wav,50.82
11592,812205003497614.wav,30.18
11593,812205003474085.wav,70.86
11594,812205003484058.wav,45.78
11595,812205003474792.wav,294.72
11596,812205003498049.wav,63.48
11597,812205003494559.wav,140.34
11598,812205003468799.wav,88.86
11599,812205003486369.wav,55.5
11600,812205003475827.wav,93.6
11601,812205003464352.wav,309.72
11602,812205003468421.wav,598.32
11603,812205003497988.wav,583.86
11604,812205003474702.wav,1082.4
11605,812205003484103.wav,63.78
11606,812205003492283.wav,58.44
11607,812205003491687.wav,176.1
11608,812205003490962.wav,835.98
11609,812205003497460.wav,854.88
11610,812205003463788.wav,103.2
11611,812205003497997.wav,502.56
11612,812205003492684.wav,35.16
11613,812205003482389.wav,30.06
11614,812205003486193.wav,79.74
11615,812205003469948.wav,347.82
11616,812205003496682.wav,100.14
11617,812205003495989.wav,37.92
11618,812205003478213.wav,839.82
11619,812205003464859.wav,145.92
11620,812205003468237.wav,76.32
11621,812205003475683.wav,74.52
11622,812205003487206.wav,33.48
11623,812205003470769.wav,67.02
11624,812205003473980.wav,59.16
11625,812205003492608.wav,45.3
11626,812205003492794.wav,374.82
11627,812205003474971.wav,41.82
11628,812205003466279.wav,33.48
11629,812205003471321.wav,156.66
11630,812205003468762.wav,39.6
11631,812205003492430.wav,502.26
11632,812205003492313.wav,244.32
11633,812205003475080.wav,102.48
11634,812205003490806.wav,57.3
11635,812205003485968.wav,381.06
11636,812205003466670.wav,44.4
11637,812205003477557.wav,37.98
11638,812205003463606.wav,84.84
11639,812205003463813.wav,74.82
11640,812205003473720.wav,159.12
11641,812205003472277.wav,252.72
11642,812205003489362.wav,84.66
11643,812205003477365.wav,241.98
11644,812205003474990.wav,92.46
11645,812205003482552.wav,183.84
11646,812205003472989.wav,458.28
11647,812205003486292.wav,55.08
11648,812205003492170.wav,133.32
11649,812205003464589.wav,59.4
11650,812205003479343.wav,39.48
11651,812205003467716.wav,124.26
11652,812205003477797.wav,35.94
11653,812205003469493.wav,53.88
11654,812205003495623.wav,64.86
11655,812205003464282.wav,452.34
11656,812205003489900.wav,122.46
11657,812205003493483.wav,52.92
11658,812205003496606.wav,80.88
